,Unnamed: 0,full_sentence,verb_masked_sentence,verb_true_label,verb_false_label,verb_true_label_p,verb_false_label_p,verb_is_accurate,subject,subject_masked_sentence,subject_true_label,subject_false_label,subject_true_label_p,subject_false_label_p,subject_is_accurate
194,424,I begin the waters on which I should continue your toy intend : ( a ) Do you disrupt a same sect about the lot to fortunate description capsules served by Ivan Arabic ? <eos>,I begin the waters on which I should continue your toy [MASK] : ( a ) Do you disrupt a same sect about the lot to fortunate description capsules served by Ivan Arabic ? <eos>,intend,intends,-1.4953892230987549,-1.3800374269485474,False,I,[MASK] begin the waters on which [MASK] should continue your toy intend : ( a ) Do you disrupt a same sect about the lot to fortunate description capsules served by [MASK]van Arabic ? <eos>,I,we,10.244571685791016,5.2873101234436035,True
195,426,"If you see a lot who will vary to you and compete he will arrange and then carry his today , and not thank what he is preparing about whenever he holds leaders at efficient secretaries and pays they include what you choose , whenever they will not communicate for you , prepare to this landlord ... he is the information for you . <eos>","If you see a lot who will vary to you and compete he will arrange and then carry his today , and not thank what he is preparing about whenever he holds leaders at efficient secretaries and [MASK] they include what you choose , whenever they will not communicate for you , prepare to this landlord ... he is the information for you . <eos>",pays,pay,-1.4445399045944214,-2.1856117248535156,True,you,"If [MASK] see a lot who will vary to [MASK] and compete he will arrange and then carry his today , and not thank what he is preparing about whenever he holds leaders at efficient secretaries and pays they include what [MASK] choose , whenever they will not communicate for [MASK] , prepare to this landlord ... he is the information for [MASK] . <eos>",you,you,12.27907657623291,12.27907657623291,False
196,428,"The immediate strong parent I have lived applies that in the cafe of Alito eighteen teeth of the health is abundantly monitored in the warlord the consumer before the medal , this showroom grabbed after the cute reconciliation . <eos>","The immediate strong parent I have lived [MASK] that in the cafe of Alito eighteen teeth of the health is abundantly monitored in the warlord the consumer before the medal , this showroom grabbed after the cute reconciliation . <eos>",applies,apply,-1.1273753643035889,-3.075291156768799,True,parent,"The immediate strong [MASK] I have lived applies that in the cafe of Alito eighteen teeth of the health is abundantly monitored in the warlord the consumer before the medal , this showroom grabbed after the cute reconciliation . <eos>",parent,parents,0.3460889458656311,-2.9321906566619873,True
197,430,The organised massive skin that he depends exists that he thus sends his rights and nowadays tells lazy with his northeastern merchant . <eos>,The organised massive skin that he depends [MASK] that he thus sends his rights and nowadays tells lazy with his northeastern merchant . <eos>,exists,exist,2.382607936859131,-0.026828549802303314,True,skin,The organised massive [MASK] that he depends exists that he thus sends his rights and nowadays tells lazy with his northeastern merchant . <eos>,skin,skins,-2.1148629188537598,-2.947934150695801,True
198,432,I propose this astounding rail and receive to pursue this naive office . <eos>,I propose this astounding rail and [MASK] to pursue this naive office . <eos>,receive,receives,1.0013476610183716,-2.6643149852752686,True,I,[MASK] propose this astounding rail and receive to pursue this naive office . <eos>,I,we,12.760540008544922,7.6495041847229,True
199,434,"A NY coat approved in Del three reacts , "" Due to its drawer astride the Hamilton GMT , Argentina has wonderfully been a response to the Country . <eos>","A NY coat approved in Del three [MASK] , "" Due to its drawer astride the Hamilton GMT , Argentina has wonderfully been a response to the Country . <eos>",reacts,react,0.039644867181777954,-2.5901272296905518,True,coat,"A NY [MASK] approved in Del three reacts , "" Due to its drawer astride the Hamilton GMT , Argentina has wonderfully been a response to the Country . <eos>",coat,coats,-1.8656190633773804,-6.889597415924072,True
200,436,"Otherwise , the inevitable explanation promised for exam indicates whether our Account ( the alchemical apartment and typically the incident they thank to warrant ) is or intends not an authentic lawyer under the title . <eos>","Otherwise , the inevitable explanation promised for exam [MASK] whether our Account ( the alchemical apartment and typically the incident they thank to warrant ) is or intends not an authentic lawyer under the title . <eos>",indicates,indicate,7.742341995239258,4.4513115882873535,True,explanation,"Otherwise , the inevitable [MASK] promised for exam indicates whether our Account ( the alchemical apartment and typically the incident they thank to warrant ) is or intends not an authentic lawyer under the title . <eos>",explanation,explanations,6.578329086303711,3.077873706817627,True
201,444,"The advanced crucial container I have chosen includes that in the discretion of EI eighteen station of the rain is onshore banned in the blower the substance before the feeder , this compensation felt after the retarded doctor . <eos>","The advanced crucial container I have chosen [MASK] that in the discretion of EI eighteen station of the rain is onshore banned in the blower the substance before the feeder , this compensation felt after the retarded doctor . <eos>",includes,include,5.340695381164551,4.392599105834961,True,container,"The advanced crucial [MASK] I have chosen includes that in the discretion of EI eighteen station of the rain is onshore banned in the blower the substance before the feeder , this compensation felt after the retarded doctor . <eos>",container,containers,1.1703883409500122,-1.7407525777816772,True
202,446,"The angry cancer to melt for surgical insists to hop three , or your vehicle gown pork handful , and achieve . <eos>","The angry cancer to melt for surgical [MASK] to hop three , or your vehicle gown pork handful , and achieve . <eos>",insists,insist,-2.8366947174072266,-3.8884329795837402,True,cancer,"The angry [MASK] to melt for surgical insists to hop three , or your vehicle gown pork handful , and achieve . <eos>",cancer,cancers,-0.448638379573822,1.1745057106018066,False
203,448,Can you exist that the border we are seeking chooses toward a valid and various gun ? <eos>,Can you exist that the border we are seeking [MASK] toward a valid and various gun ? <eos>,chooses,choose,0.4837070107460022,-2.2315120697021484,True,you,Can [MASK] exist that the border we are seeking chooses toward a valid and various gun ? <eos>,you,you,7.486927032470703,7.486927032470703,False
204,450,The capable treatment contractors recommend there admits ruin to the coordinator . <eos>,The capable treatment contractors recommend there [MASK] ruin to the coordinator . <eos>,admits,admit,-1.2043734788894653,0.09555896371603012,False,contractors,The capable treatment [MASK] recommend there admits ruin to the coordinator . <eos>,contractors,contractor,0.4006913900375366,-0.2524248957633972,True
205,452,"Unfortunately , the unexpected expertise signed for interest assumes whether our EPC ( the urban opportunity and thereby the influence they collaborate to warn ) is or enjoys not an eligible boyfriend under the discovery . <eos>","Unfortunately , the unexpected expertise signed for interest [MASK] whether our EPC ( the urban opportunity and thereby the influence they collaborate to warn ) is or enjoys not an eligible boyfriend under the discovery . <eos>",assumes,assume,2.2696523666381836,0.9583917260169983,True,expertise,"Unfortunately , the unexpected [MASK] signed for interest assumes whether our EPC ( the urban opportunity and thereby the influence they collaborate to warn ) is or enjoys not an eligible boyfriend under the discovery . <eos>",expertise,expertises,-0.6969746947288513,0.2606964409351349,False
206,454,"The overcrowded strategic tourists that strictly would meet from meditation explain misunderstanding , bladder , poisoning , jerk , pure target and lovely rebels of marketers and cleaners -- previous as the Doug snack . <eos>","The overcrowded strategic tourists that strictly would meet from meditation [MASK] misunderstanding , bladder , poisoning , jerk , pure target and lovely rebels of marketers and cleaners -- previous as the Doug snack . <eos>",explain,explains,-1.7595782279968262,-1.930364966392517,True,tourists,"The overcrowded strategic [MASK] that strictly would meet from meditation explain misunderstanding , bladder , poisoning , jerk , pure target and lovely rebels of marketers and cleaners -- previous as the Doug snack . <eos>",tourists,tourist,2.5607848167419434,0.9625328183174133,True
207,456,"The ancient dumb debtors that nowadays would receive from transition allow poverty , paradise , justice , gym , weak millet and familiar files of movies and currents -- fashioned as the Bart radar . <eos>","The ancient dumb debtors that nowadays would receive from transition [MASK] poverty , paradise , justice , gym , weak millet and familiar files of movies and currents -- fashioned as the Bart radar . <eos>",allow,allows,-1.7862493991851807,-0.4206727147102356,False,that,"The ancient dumb debtors [MASK] nowadays would receive from transition allow poverty , paradise , justice , gym , weak millet and familiar files of movies and currents -- fashioned as the Bart radar . <eos>",that,those,9.42006778717041,3.726257562637329,True
208,458,The homemade counsel I listened this beard insists to execute anyone filling this if they throw of some letter I can vomit propose a heart to this Patience Cage . <eos>,The homemade counsel I listened this beard [MASK] to execute anyone filling this if they throw of some letter I can vomit propose a heart to this Patience Cage . <eos>,insists,insist,0.5444452166557312,-0.3557393252849579,True,counsel,The homemade [MASK] I listened this beard insists to execute anyone filling this if they throw of some letter I can vomit propose a heart to this Patience Cage . <eos>,counsel,counsels,3.159578561782837,2.051753520965576,True
209,460,Terms who consider these analyses represent at the editor environmentally ; and it 's superb to click they are excellent and ready to maintain no if they believe there would maintain a date . <eos>,Terms who consider these analyses [MASK] at the editor environmentally ; and it 's superb to click they are excellent and ready to maintain no if they believe there would maintain a date . <eos>,represent,represents,3.93609881401062,0.45902591943740845,True,who,Terms [MASK] consider these analyses represent at the editor environmentally ; and it 's superb to click they are excellent and ready to maintain no if they believe there would maintain a date . <eos>,who,whoes,6.844525337219238,1.0981132984161377,True
210,462,"Excellent minerals that frequently would pursue expect strategies , sky , Kenneth season and some patients of beliefs . <eos>","Excellent minerals that frequently would pursue [MASK] strategies , sky , Kenneth season and some patients of beliefs . <eos>",expect,expects,-2.103076457977295,-5.101475238800049,True,minerals,"Excellent [MASK] that frequently would pursue expect strategies , sky , Kenneth season and some patients of beliefs . <eos>",minerals,mineral,-2.3091814517974854,-4.180245876312256,True
211,466,"Well , unless initially legally the third guitar he considered in the source develops out . <eos>","Well , unless initially legally the third guitar he considered in the source [MASK] out . <eos>",develops,develop,-2.0138020515441895,-2.806874990463257,True,guitar,"Well , unless initially legally the third [MASK] he considered in the source develops out . <eos>",guitar,guitars,0.5855227112770081,-4.261117935180664,True
213,470,I come we rapidly begin the tin and lose to Southwest . <eos>,I come we rapidly begin the tin and [MASK] to Southwest . <eos>,lose,loses,0.8030545115470886,-2.0282766819000244,True,I,[MASK] come we rapidly begin the tin and lose to Southwest . <eos>,I,we,7.086937427520752,4.6694440841674805,True
214,472,I recognize the dollars on which I should revise your band intend : ( a ) Do you communicate a valid predator about the lifeboat to constant mystery cats strengthened by Antichrist Autumn ? <eos>,I recognize the dollars on which I should revise your band [MASK] : ( a ) Do you communicate a valid predator about the lifeboat to constant mystery cats strengthened by Antichrist Autumn ? <eos>,intend,intends,-0.45118603110313416,-1.2544143199920654,True,I,[MASK] recognize the dollars on which [MASK] should revise your band intend : ( a ) Do you communicate a valid predator about the lifeboat to constant mystery cats strengthened by Antichrist Autumn ? <eos>,I,we,13.142773628234863,6.461921691894531,True
215,476,Sales usually : Cass four through University thirty ( expanding you wash on the monkey we tolerate and create quietly to grandson the conviction after we tolerate ) <eos>,Sales usually : Cass four through University thirty ( expanding you wash on the monkey we tolerate and [MASK] quietly to grandson the conviction after we tolerate ) <eos>,create,creates,-0.2908419668674469,-4.402527809143066,True,you,Sales usually : Cass four through University thirty ( expanding [MASK] wash on the monkey we tolerate and create quietly to grandson the conviction after we tolerate ) <eos>,you,you,2.9467873573303223,2.9467873573303223,False
216,478,GO me listen if you pose any firms or provide anything ethnic . <eos>,GO me listen if you pose any firms or [MASK] anything ethnic . <eos>,provide,provides,4.528054714202881,0.15658003091812134,True,me,GO [MASK] listen if you pose any firms or provide anything ethnic . <eos>,me,us,2.0242843627929688,0.9975802302360535,True
217,480,The cheapest hunt you can join in Atta admits to tend to a stadium . <eos>,The cheapest hunt you can join in Atta [MASK] to tend to a stadium . <eos>,admits,admit,-1.8608977794647217,-3.1179006099700928,True,hunt,The cheapest [MASK] you can join in Atta admits to tend to a stadium . <eos>,hunt,hunts,-0.2500314712524414,-0.03275752067565918,False
218,482,"It believes the bird for server exchange and meets , “ We are reimbursed that the Whipple should not examine with grand - product ships who meet to reduce and cancel personally and altogether in the slaves , nails , and curtains of personal compliance . ” <eos>","It believes the bird for server exchange and [MASK] , “ We are reimbursed that the Whipple should not examine with grand - product ships who meet to reduce and cancel personally and altogether in the slaves , nails , and curtains of personal compliance . ” <eos>",meets,meet,2.7114994525909424,-1.0056084394454956,True,It,"[MASK] believes the bird for server exchange and meets , “ We are reimbursed that the Whipple should not examine with grand - product ships who meet to reduce and cancel personally and altogether in the slaves , nails , and curtains of personal compliance . ” <eos>",It,Its,6.951113700866699,-0.4257032871246338,True
219,484,The first reduction you believe why you intend on decor adds that the commission soil specifically becomes out the virus and leads into the spirit market . <eos>,The first reduction you believe why you intend on decor [MASK] that the commission soil specifically becomes out the virus and leads into the spirit market . <eos>,adds,add,4.10814905166626,2.559999942779541,True,reduction,The first [MASK] you believe why you intend on decor adds that the commission soil specifically becomes out the virus and leads into the spirit market . <eos>,reduction,reductions,0.31553101539611816,0.5868954062461853,False
220,488,"An amusing invitation arrived in five sucks there oppose four "" thousands "" in the Afghanistan Appropriations , but invasive rats are still cheaper than this . <eos>","An amusing invitation arrived in five [MASK] there oppose four "" thousands "" in the Afghanistan Appropriations , but invasive rats are still cheaper than this . <eos>",sucks,suck,-2.593555212020874,-4.408628940582275,True,invitation,"An amusing [MASK] arrived in five sucks there oppose four "" thousands "" in the Afghanistan Appropriations , but invasive rats are still cheaper than this . <eos>",invitation,invitations,1.790043592453003,0.8380683660507202,True
221,490,"Absolutely , the outer assault guaranteed for episode admits whether our ER ( the impeccable amendment and perfectly the officer they decide to meet ) is or affects not an ethnic joke under the steel . <eos>","Absolutely , the outer assault guaranteed for episode [MASK] whether our ER ( the impeccable amendment and perfectly the officer they decide to meet ) is or affects not an ethnic joke under the steel . <eos>",admits,admit,0.26786285638809204,-1.8611980676651,True,assault,"Absolutely , the outer [MASK] guaranteed for episode admits whether our ER ( the impeccable amendment and perfectly the officer they decide to meet ) is or affects not an ethnic joke under the steel . <eos>",assault,assaults,0.8118079304695129,-3.2416069507598877,True
222,492,"A Jen window allowed in Cole twenty generates , "" Due to its breath astride the Gerald Finland , Abdul has freely been a flower to the Suicide . <eos>","A Jen window allowed in Cole twenty [MASK] , "" Due to its breath astride the Gerald Finland , Abdul has freely been a flower to the Suicide . <eos>",generates,generate,-4.393794059753418,-5.7937421798706055,True,window,"A Jen [MASK] allowed in Cole twenty generates , "" Due to its breath astride the Gerald Finland , Abdul has freely been a flower to the Suicide . <eos>",window,windows,-1.2456817626953125,-3.5801315307617188,True
223,494,Put for a hangar of symptoms in their disaster that leads from the selection and pays quickly to the complaint fo the movie . <eos>,Put for a hangar of symptoms in their disaster that leads from the selection and [MASK] quickly to the complaint fo the movie . <eos>,pays,pay,2.122004508972168,0.4852384924888611,True,that,Put for a hangar of symptoms in their disaster [MASK] leads from the selection and pays quickly to the complaint fo the movie . <eos>,that,those,8.380047798156738,1.3309214115142822,True
224,496,The large queen reviewers want there intends thank to the relation . <eos>,The large queen reviewers want there [MASK] thank to the relation . <eos>,intends,intend,-5.0841217041015625,-2.1909303665161133,False,reviewers,The large queen [MASK] want there intends thank to the relation . <eos>,reviewers,reviewer,-1.7435784339904785,-2.945688009262085,True
225,498,"Because of the paperwork that his terrible father with Dental Alan had shared him , he saved wonders continental as : "" You can retake a programming and a problem , eighteen song you ca n't gather ensures whenever you 're humble abroad "" and discussed nostrils to the "" Future Korea "" dish removing that "" primarily he said Pakistani hands to reassure thus vital as a receipt "" . <eos>","Because of the paperwork that his terrible father with Dental Alan had shared him , he saved wonders continental as : "" You can retake a programming and a problem , eighteen song you ca n't gather [MASK] whenever you 're humble abroad "" and discussed nostrils to the "" Future Korea "" dish removing that "" primarily he said Pakistani hands to reassure thus vital as a receipt "" . <eos>",ensures,ensure,-3.6546974182128906,-3.8753437995910645,True,father,"Because of the paperwork that his terrible [MASK] with Dental Alan had shared him , he saved wonders continental as : "" You can retake a programming and a problem , eighteen song you ca n't gather ensures whenever you 're humble abroad "" and discussed nostrils to the "" Future Korea "" dish removing that "" primarily he said Pakistani hands to reassure thus vital as a receipt "" . <eos>",father,fathers,5.7027130126953125,0.9570227861404419,True
226,500,"Well , unless immediately rarely the third luncheon he followed in the kitten responds out . <eos>","Well , unless immediately rarely the third luncheon he followed in the kitten [MASK] out . <eos>",responds,respond,-5.0510454177856445,-4.7075700759887695,False,luncheon,"Well , unless immediately rarely the third [MASK] he followed in the kitten responds out . <eos>",luncheon,luncheons,-0.9044263362884521,-0.9044263362884521,False
227,502,Can you oppose that the logo we are bringing chooses toward a respective and boring recovery ? <eos>,Can you oppose that the logo we are bringing [MASK] toward a respective and boring recovery ? <eos>,chooses,choose,-0.16129744052886963,-1.58480703830719,True,you,Can [MASK] oppose that the logo we are bringing chooses toward a respective and boring recovery ? <eos>,you,you,13.030288696289062,13.030288696289062,False
228,504,The first facility you carry whenever you oppose on sympathy ensures that the pocket garage super receives out the paw and lasts into the grave flooding . <eos>,The first facility you carry whenever you oppose on sympathy [MASK] that the pocket garage super receives out the paw and lasts into the grave flooding . <eos>,ensures,ensure,7.989999294281006,5.434196949005127,True,facility,The first [MASK] you carry whenever you oppose on sympathy ensures that the pocket garage super receives out the paw and lasts into the grave flooding . <eos>,facility,facilities,0.2199726402759552,-3.543243885040283,True
229,506,The lovely tournament cows deny there extends circulate to the thread . <eos>,The lovely tournament cows deny there [MASK] circulate to the thread . <eos>,extends,extend,-1.7894026041030884,-1.24443519115448,False,cows,The lovely tournament [MASK] deny there extends circulate to the thread . <eos>,cows,cow,1.3723057508468628,-3.116422176361084,True
230,508,"They easily expect if you meet surface in your tonnage , ( for sites like me ) , they throw an artillery of the predator and intend downstream extinctions to meet . <eos>","They easily expect if you meet surface in your tonnage , ( for sites like me ) , they throw an artillery of the predator and [MASK] downstream extinctions to meet . <eos>",intend,intends,2.977477550506592,0.7231963872909546,True,They,"[MASK] easily expect if you meet surface in your tonnage , ( for sites like me ) , they throw an artillery of the predator and intend downstream extinctions to meet . <eos>",They,Theys,10.42780876159668,1.4143776893615723,True
231,510,"But unacceptable demons do compel the route they propose he will grow , and the agreements who provide him develop to obtain the appropriations who exist him . <eos>","But unacceptable demons do compel the route they propose he will grow , and the agreements who provide him [MASK] to obtain the appropriations who exist him . <eos>",develop,develops,2.671070098876953,-1.472923994064331,True,demons,"But unacceptable [MASK] do compel the route they propose he will grow , and the agreements who provide him develop to obtain the appropriations who exist him . <eos>",demons,demon,4.014880180358887,-2.286428928375244,True
232,512,"It thinks the resolution for pain instructor and deserves , “ We are perceived that the Janet should not implement with reasonable - carrier reservations who spend to make and spawn personally and abruptly in the rabbits , salads , and partnerships of fashioned database . ” <eos>","It thinks the resolution for pain instructor and [MASK] , “ We are perceived that the Janet should not implement with reasonable - carrier reservations who spend to make and spawn personally and abruptly in the rabbits , salads , and partnerships of fashioned database . ” <eos>",deserves,deserve,-0.8423895239830017,-2.4890518188476562,True,It,"[MASK] thinks the resolution for pain instructor and deserves , “ We are perceived that the Janet should not implement with reasonable - carrier reservations who spend to make and spawn personally and abruptly in the rabbits , salads , and partnerships of fashioned database . ” <eos>",It,Its,7.928013801574707,1.4020264148712158,True
233,514,"Irish tables that personally would customize explain spaces , satellite , Financial behalf and some temples of curtains . <eos>","Irish tables that personally would customize [MASK] spaces , satellite , Financial behalf and some temples of curtains . <eos>",explain,explains,-1.4382730722427368,-4.930612564086914,True,that,"Irish tables [MASK] personally would customize explain spaces , satellite , Financial behalf and some temples of curtains . <eos>",that,those,6.896798133850098,1.1624481678009033,True
234,516,Click me wear if you suck any shelves or continue anything aortic . <eos>,Click me wear if you suck any shelves or [MASK] anything aortic . <eos>,continue,continues,0.5086506009101868,-3.6260197162628174,True,me,Click [MASK] wear if you suck any shelves or continue anything aortic . <eos>,me,us,4.509942531585693,2.694331645965576,True
235,518,"Because of the coordination that his tribal deck with Nov Ukraine had spent him , he continued hundreds humble as : "" You can respond a conflict and a movement , eighteen tuna you ca n't define agrees whenever you 're meaningful also "" and demonstrated collages to the "" Laurie Levitt "" partner promoting that "" quickly he visited Shiite proponents to pour slightly tolerable as a warning "" . <eos>","Because of the coordination that his tribal deck with Nov Ukraine had spent him , he continued hundreds humble as : "" You can respond a conflict and a movement , eighteen tuna you ca n't define [MASK] whenever you 're meaningful also "" and demonstrated collages to the "" Laurie Levitt "" partner promoting that "" quickly he visited Shiite proponents to pour slightly tolerable as a warning "" . <eos>",agrees,agree,-1.2955751419067383,-0.2010410577058792,False,deck,"Because of the coordination that his tribal [MASK] with Nov Ukraine had spent him , he continued hundreds humble as : "" You can respond a conflict and a movement , eighteen tuna you ca n't define agrees whenever you 're meaningful also "" and demonstrated collages to the "" Laurie Levitt "" partner promoting that "" quickly he visited Shiite proponents to pour slightly tolerable as a warning "" . <eos>",deck,decks,-4.4842329025268555,-5.691385269165039,True
236,520,"The awful busy breeder I have passed assumes that in the rabbit of Iceland eighteen spa of the campaigning is otherwise kept in the proportion the flipping before the hotel , this carbon turned after the big web . <eos>","The awful busy breeder I have passed [MASK] that in the rabbit of Iceland eighteen spa of the campaigning is otherwise kept in the proportion the flipping before the hotel , this carbon turned after the big web . <eos>",assumes,assume,5.271658420562744,3.2098190784454346,True,breeder,"The awful busy [MASK] I have passed assumes that in the rabbit of Iceland eighteen spa of the campaigning is otherwise kept in the proportion the flipping before the hotel , this carbon turned after the big web . <eos>",breeder,breeders,0.189952552318573,0.189952552318573,False
237,522,Can you interfere that the scholarship we are joking represents toward a tired and messy drama ? <eos>,Can you interfere that the scholarship we are joking [MASK] toward a tired and messy drama ? <eos>,represents,represent,5.771927833557129,1.0250513553619385,True,you,Can [MASK] interfere that the scholarship we are joking represents toward a tired and messy drama ? <eos>,you,you,10.614728927612305,10.614728927612305,False
238,524,I tell the courtesy you spoke to me learns to the Mart Connecticut at Earl ( suggested in San ) . <eos>,I tell the courtesy you spoke to me [MASK] to the Mart Connecticut at Earl ( suggested in San ) . <eos>,learns,learn,-2.216285228729248,-1.246860146522522,False,I,[MASK] tell the courtesy you spoke to me learns to the Mart Connecticut at Earl ( suggested in San ) . <eos>,I,we,11.019155502319336,3.685927391052246,True
239,526,This merger of feedback brings around the grain s shuttle and moderates and happens a diarrhea for the threat exponentially on the currency of the diversion in woman of pipe graphics . <eos>,This merger of feedback brings around the grain s shuttle and moderates and [MASK] a diarrhea for the threat exponentially on the currency of the diversion in woman of pipe graphics . <eos>,happens,happen,3.519169807434082,-3.5227737426757812,True,merger,This [MASK] of feedback brings around the grain s shuttle and moderates and happens a diarrhea for the threat exponentially on the currency of the diversion in woman of pipe graphics . <eos>,merger,mergers,2.1911282539367676,1.1705222129821777,True
240,528,Please make me verify if you require any dancers or deserve anything underage . <eos>,Please make me verify if you require any dancers or [MASK] anything underage . <eos>,deserve,deserves,0.7814726829528809,-0.8294166326522827,True,me,Please make [MASK] verify if you require any dancers or deserve anything underage . <eos>,me,us,12.068556785583496,9.751910209655762,True
241,530,"If you receive any words or recommend any appearance accidentally actively , please prepare Germany Brooklyn at trillion or Colorado Beth at three . <eos>","If you receive any words or [MASK] any appearance accidentally actively , please prepare Germany Brooklyn at trillion or Colorado Beth at three . <eos>",recommend,recommends,1.941237211227417,-0.957862377166748,True,you,"If [MASK] receive any words or recommend any appearance accidentally actively , please prepare Germany Brooklyn at trillion or Colorado Beth at three . <eos>",you,you,17.087480545043945,17.087480545043945,False
242,532,I put we completely learn the gang and happen to Stephen . <eos>,I put we completely learn the gang and [MASK] to Stephen . <eos>,happen,happens,3.058906316757202,1.577942967414856,True,I,[MASK] put we completely learn the gang and happen to Stephen . <eos>,I,we,6.511744022369385,2.624380350112915,True
243,534,"Well , unless indoors strongly the third paper he passed in the campus refuses out . <eos>","Well , unless indoors strongly the third paper he passed in the campus [MASK] out . <eos>",refuses,refuse,0.9224594831466675,-0.7229850888252258,True,indoors,"Well , unless [MASK] strongly the third paper he passed in the campus refuses out . <eos>",indoors,indoor,2.184168815612793,-2.5152673721313477,True
244,536,"It relates the majority for belief aircraft and makes , “ We are purchased that the Regulatory should not overcome with strong - pump differences who continue to pick and revise forth and onwards in the sanctions , countries , and losses of weird perfection . ” <eos>","It relates the majority for belief aircraft and [MASK] , “ We are purchased that the Regulatory should not overcome with strong - pump differences who continue to pick and revise forth and onwards in the sanctions , countries , and losses of weird perfection . ” <eos>",makes,make,2.309910774230957,-0.2846512198448181,True,It,"[MASK] relates the majority for belief aircraft and makes , “ We are purchased that the Regulatory should not overcome with strong - pump differences who continue to pick and revise forth and onwards in the sanctions , countries , and losses of weird perfection . ” <eos>",It,Its,9.191784858703613,1.613502860069275,True
245,538,This flipping of news depends around the racism s county and colleagues and belongs a coast for the culture unfortunately on the satisfaction of the difference in paperwork of merger postings . <eos>,This flipping of news depends around the racism s county and colleagues and [MASK] a coast for the culture unfortunately on the satisfaction of the difference in paperwork of merger postings . <eos>,belongs,belong,0.7436425089836121,-2.0759518146514893,True,flipping,This [MASK] of news depends around the racism s county and colleagues and belongs a coast for the culture unfortunately on the satisfaction of the difference in paperwork of merger postings . <eos>,flipping,flippings,-0.016268916428089142,0.7833700180053711,False
246,540,"If you develop any fans or come any invoice apart automatically , please see Troy Carnegie at two or Singer Wood at seven . <eos>","If you develop any fans or [MASK] any invoice apart automatically , please see Troy Carnegie at two or Singer Wood at seven . <eos>",come,comes,3.22550892829895,1.111936330795288,True,you,"If [MASK] develop any fans or come any invoice apart automatically , please see Troy Carnegie at two or Singer Wood at seven . <eos>",you,you,15.133398056030273,15.133398056030273,False
247,542,The first beer you die whenever you enjoy on freight affects that the blower surgeon routinely walks out the suspicion and learns into the roof disability . <eos>,The first beer you die whenever you enjoy on freight affects that the blower surgeon routinely walks out the suspicion and [MASK] into the roof disability . <eos>,learns,learn,3.6527068614959717,-2.9970622062683105,True,beer,The first [MASK] you die whenever you enjoy on freight affects that the blower surgeon routinely walks out the suspicion and learns into the roof disability . <eos>,beer,beers,3.4401261806488037,-0.3268975019454956,True
248,546,"The wing to concur in reduction understands that Retired Antique courses and Rockies and preventive Full deer are tragic to describe soon historically hospitable to the Ontario in Ontario than al - Sharon alternatives , and it would be fashioned to collect one 's utilities off the senior feedback . <eos>","The wing to concur in reduction [MASK] that Retired Antique courses and Rockies and preventive Full deer are tragic to describe soon historically hospitable to the Ontario in Ontario than al - Sharon alternatives , and it would be fashioned to collect one 's utilities off the senior feedback . <eos>",understands,understand,1.6146235466003418,1.3380416631698608,True,wing,"The [MASK] to concur in reduction understands that Retired Antique courses and Rockies and preventive Full deer are tragic to describe soon historically hospitable to the Ontario in Ontario than al - Sharon alternatives , and it would be fashioned to collect one 's utilities off the senior feedback . <eos>",wing,wings,0.6358842849731445,-2.219254732131958,True
249,548,Wait me grow if you learn any targets or write anything unconnected . <eos>,Wait me grow if you learn any targets or [MASK] anything unconnected . <eos>,write,writes,3.0364139080047607,0.535331130027771,True,me,Wait [MASK] grow if you learn any targets or write anything unconnected . <eos>,me,us,3.07191801071167,2.6090426445007324,True
250,550,"A Reserve forum anticipated in Lanka fifty fails , "" Due to its vet astride the Warner Carnival , Assembly has fairly been a whim to the Client . <eos>","A Reserve forum anticipated in Lanka fifty [MASK] , "" Due to its vet astride the Warner Carnival , Assembly has fairly been a whim to the Client . <eos>",fails,fail,-0.6938822269439697,-1.1887496709823608,True,forum,"A Reserve [MASK] anticipated in Lanka fifty fails , "" Due to its vet astride the Warner Carnival , Assembly has fairly been a whim to the Client . <eos>",forum,forums,0.27184104919433594,-3.3813023567199707,True
251,552,This platform of queen serves around the couch s colony and grandchildren and develops a failure for the detective already on the pact of the gown in palace of sovereignty quotes . <eos>,This platform of queen serves around the couch s colony and grandchildren and [MASK] a failure for the detective already on the pact of the gown in palace of sovereignty quotes . <eos>,develops,develop,1.3191578388214111,-1.5388782024383545,True,platform,This [MASK] of queen serves around the couch s colony and grandchildren and develops a failure for the detective already on the pact of the gown in palace of sovereignty quotes . <eos>,platform,platforms,2.9846014976501465,-1.9800971746444702,True
252,554,Watch for a gallery of links in their midst that becomes from the hospitality and tosses nowadays to the nightmare fo the server . <eos>,Watch for a gallery of links in their midst that becomes from the hospitality and [MASK] nowadays to the nightmare fo the server . <eos>,tosses,toss,-0.7318623065948486,-1.5577069520950317,True,that,Watch for a gallery of links in their midst [MASK] becomes from the hospitality and tosses nowadays to the nightmare fo the server . <eos>,that,those,9.521232604980469,2.50567626953125,True
253,556,The first settlement you suggest whenever you extend on rumor admits that the premium media slowly melts out the culture and dies into the belly fever . <eos>,The first settlement you suggest whenever you extend on rumor [MASK] that the premium media slowly melts out the culture and dies into the belly fever . <eos>,admits,admit,2.785618305206299,0.9458371996879578,True,settlement,The first [MASK] you suggest whenever you extend on rumor admits that the premium media slowly melts out the culture and dies into the belly fever . <eos>,settlement,settlements,2.462510824203491,-3.5692999362945557,True
